New_Customer_ID,Email,Cluster_S1,Cluster_S2
45287,Mary85@gmail.com,Cluster 3,Cluster 1
22023,Courtney64@gmail.com,Cluster 3,Cluster 1
21813,Corey47@gmail.com,Cluster 3,Cluster 1
35343,Joanna29@gmail.com,Cluster 3,Cluster 1
14122,Ashley43@gmail.com,Cluster 3,Cluster 1
29007,Gabrielle74@gmail.com,Cluster 3,Cluster 1
52171,Robert34@gmail.com,Cluster 3,Cluster 1
57526,Tamara61@gmail.com,Cluster 3,Cluster 1
60011,Trevor54@gmail.com,Cluster 3,Cluster 1
11561,Alicia63@gmail.com,Cluster 3,Cluster 1
52429,Robin63@gmail.com,Cluster 4,Cluster 1
34699,Jessica63@gmail.com,Cluster 4,Cluster 1
37942,Karen72@gmail.com,Cluster 3,Cluster 1
45204,Mary100@gmail.com,Cluster 4,Cluster 1
33180,Jason29@gmail.com,Cluster 3,Cluster 1
23773,David63@gmail.com,Cluster 4,Cluster 1
50991,Ray16@gmail.com,Cluster 3,Cluster 1
53376,Ryan91@gmail.com,Cluster 3,Cluster 1
45293,Mary90@gmail.com,Cluster 4,Cluster 1
46616,Michael50@gmail.com,Cluster 3,Cluster 1
34328,Jermaine19@gmail.com,Cluster 3,Cluster 1
12683,Andrew12@gmail.com,Cluster 3,Cluster 1
47014,Michelle9@gmail.com,Cluster 4,Cluster 1
30911,Heather85@gmail.com,Cluster 4,Cluster 1
58937,Timothy66@gmail.com,Cluster 4,Cluster 1
36753,Joshua10@gmail.com,Cluster 3,Cluster 1
10029,Aaron36@gmail.com,Cluster 4,Cluster 1
43356,Lydia1@gmail.com,Cluster 4,Cluster 1
54060,Sarah89@gmail.com,Cluster 4,Cluster 1
27983,Eugene73@gmail.com,Cluster 4,Cluster 1
23761,David52@gmail.com,Cluster 4,Cluster 1
55650,Sherri83@gmail.com,Cluster 3,Cluster 1
41573,Lauren23@gmail.com,Cluster 3,Cluster 1
31195,Henry50@gmail.com,Cluster 3,Cluster 1
38881,Kayla3@gmail.com,Cluster 4,Cluster 1
15573,Bob82@gmail.com,Cluster 4,Cluster 1
39744,Kevin50@gmail.com,Cluster 4,Cluster 1
30922,Heather95@gmail.com,Cluster 4,Cluster 1
37874,Karen10@gmail.com,Cluster 3,Cluster 1
36626,Jose77@gmail.com,Cluster 3,Cluster 1
34473,Jerry39@gmail.com,Cluster 3,Cluster 1
44929,Mark66@gmail.com,Cluster 4,Cluster 1
20569,Christopher50@gmail.com,Cluster 3,Cluster 1
27304,Eric18@gmail.com,Cluster 3,Cluster 1
19532,Charles3@gmail.com,Cluster 3,Cluster 1
35914,John58@gmail.com,Cluster 4,Cluster 1
13918,Ariel75@gmail.com,Cluster 3,Cluster 1
53795,Sandra71@gmail.com,Cluster 3,Cluster 1
55017,Shawn80@gmail.com,Cluster 4,Cluster 1
47951,Nancy44@gmail.com,Cluster 3,Cluster 1
29804,Glenn65@gmail.com,Cluster 3,Cluster 1
11578,Alicia79@gmail.com,Cluster 3,Cluster 1
58934,Timothy63@gmail.com,Cluster 3,Cluster 1
41461,Laura12@gmail.com,Cluster 3,Cluster 1
47514,Mitchell73@gmail.com,Cluster 3,Cluster 1
46668,Michael98@gmail.com,Cluster 3,Cluster 1
32482,James23@gmail.com,Cluster 3,Cluster 1
27116,Emily16@gmail.com,Cluster 3,Cluster 1
23795,David83@gmail.com,Cluster 3,Cluster 1
47727,Monica97@gmail.com,Cluster 3,Cluster 1
25889,Douglas32@gmail.com,Cluster 4,Cluster 1
27220,Emma22@gmail.com,Cluster 3,Cluster 1
29226,Gary66@gmail.com,Cluster 4,Cluster 1
35909,John53@gmail.com,Cluster 3,Cluster 1
17074,Brittany53@gmail.com,Cluster 3,Cluster 1
23023,Daniel64@gmail.com,Cluster 3,Cluster 1
44903,Mark42@gmail.com,Cluster 3,Cluster 1
55024,Shawn87@gmail.com,Cluster 3,Cluster 1
22512,Cynthia8@gmail.com,Cluster 3,Cluster 1
14442,Bailey13@gmail.com,Cluster 3,Cluster 1
24390,Denise15@gmail.com,Cluster 3,Cluster 1
32868,Janice42@gmail.com,Cluster 3,Cluster 1
21433,Colleen32@gmail.com,Cluster 3,Cluster 1
40074,Kirk65@gmail.com,Cluster 3,Cluster 1
21271,Cody90@gmail.com,Cluster 3,Cluster 1
24496,Dennis20@gmail.com,Cluster 3,Cluster 1
33823,Jeffrey59@gmail.com,Cluster 3,Cluster 2
24223,Deborah44@gmail.com,Cluster 4,Cluster 1
44560,Marie72@gmail.com,Cluster 3,Cluster 1
51841,Richard74@gmail.com,Cluster 3,Cluster 1
49298,Pamela26@gmail.com,Cluster 4,Cluster 1
27764,Erin80@gmail.com,Cluster 3,Cluster 1
20519,Christine96@gmail.com,Cluster 3,Cluster 1
32547,James82@gmail.com,Cluster 3,Cluster 1
56775,Stephen99@gmail.com,Cluster 3,Cluster 1
53566,Samantha45@gmail.com,Cluster 3,Cluster 1
12168,Amanda94@gmail.com,Cluster 3,Cluster 1
54660,Shannon3@gmail.com,Cluster 3,Cluster 1
54339,Sean95@gmail.com,Cluster 3,Cluster 1
60297,Tyler4@gmail.com,Cluster 3,Cluster 1
18775,Carrie23@gmail.com,Cluster 1,Cluster 2
12146,Amanda74@gmail.com,Cluster 3,Cluster 1
38601,Kathy49@gmail.com,Cluster 3,Cluster 1
20223,Christian48@gmail.com,Cluster 3,Cluster 1
14453,Bailey32@gmail.com,Cluster 3,Cluster 1
46610,Michael45@gmail.com,Cluster 3,Cluster 1
34025,Jennifer66@gmail.com,Cluster 3,Cluster 1
30574,Hannah67@gmail.com,Cluster 3,Cluster 1
12869,Angela1@gmail.com,Cluster 4,Cluster 1
46622,Michael56@gmail.com,Cluster 3,Cluster 1
45436,Matthew27@gmail.com,Cluster 3,Cluster 1
15581,Bobby10@gmail.com,Cluster 3,Cluster 1
61102,Vincent17@gmail.com,Cluster 3,Cluster 1
13195,Ann54@gmail.com,Cluster 4,Cluster 1
56804,Steve42@gmail.com,Cluster 3,Cluster 1
46658,Michael89@gmail.com,Cluster 4,Cluster 1
45510,Matthew94@gmail.com,Cluster 4,Cluster 1
38360,Kathleen10@gmail.com,Cluster 3,Cluster 1
61627,Wendy52@gmail.com,Cluster 3,Cluster 1
51235,Rebecca98@gmail.com,Cluster 3,Cluster 1
13531,Anthony13@gmail.com,Cluster 3,Cluster 1
33294,Javier64@gmail.com,Cluster 4,Cluster 1
61101,Vincent16@gmail.com,Cluster 3,Cluster 1
17493,Bryan85@gmail.com,Cluster 4,Cluster 1
30916,Heather8@gmail.com,Cluster 3,Cluster 1
20784,Cindy68@gmail.com,Cluster 3,Cluster 1
26680,Edward84@gmail.com,Cluster 3,Cluster 1
57941,Tara33@gmail.com,Cluster 3,Cluster 1
58971,Timothy97@gmail.com,Cluster 3,Cluster 1
29191,Gary34@gmail.com,Cluster 3,Cluster 1
17094,Brittany71@gmail.com,Cluster 4,Cluster 1
27022,Elizabeth77@gmail.com,Cluster 3,Cluster 1
61916,William57@gmail.com,Cluster 4,Cluster 1
53575,Samantha53@gmail.com,Cluster 3,Cluster 1
56722,Stephen50@gmail.com,Cluster 3,Cluster 1
42569,Lindsey81@gmail.com,Cluster 3,Cluster 1
40252,Kristen38@gmail.com,Cluster 4,Cluster 1
11520,Alicia25@gmail.com,Cluster 4,Cluster 1
34042,Jennifer81@gmail.com,Cluster 3,Cluster 1
25203,Diana79@gmail.com,Cluster 3,Cluster 1
13697,Antonio74@gmail.com,Cluster 3,Cluster 1
14554,Barbara5@gmail.com,Cluster 3,Cluster 1
34312,Jeremy90@gmail.com,Cluster 3,Cluster 1
36803,Joshua56@gmail.com,Cluster 3,Cluster 1
22990,Daniel34@gmail.com,Cluster 4,Cluster 1
37953,Karen82@gmail.com,Cluster 3,Cluster 1
56666,Stephanie90@gmail.com,Cluster 3,Cluster 1
51285,Rebekah72@gmail.com,Cluster 4,Cluster 1
56942,Steven83@gmail.com,Cluster 3,Cluster 1
37474,Julie51@gmail.com,Cluster 3,Cluster 1
29999,Grace66@gmail.com,Cluster 3,Cluster 1
12159,Amanda86@gmail.com,Cluster 3,Cluster 1
23785,David74@gmail.com,Cluster 3,Cluster 1
20570,Christopher51@gmail.com,Cluster 3,Cluster 1
20461,Christine43@gmail.com,Cluster 4,Cluster 1
47326,Miranda66@gmail.com,Cluster 3,Cluster 2
20451,Christine34@gmail.com,Cluster 3,Cluster 1
47115,Mikayla27@gmail.com,Cluster 4,Cluster 1
46067,Melanie50@gmail.com,Cluster 3,Cluster 1
56726,Stephen54@gmail.com,Cluster 3,Cluster 1
44224,Margaret10@gmail.com,Cluster 4,Cluster 1
27040,Elizabeth93@gmail.com,Cluster 3,Cluster 1
48266,Nathan67@gmail.com,Cluster 3,Cluster 1
20522,Christine99@gmail.com,Cluster 3,Cluster 1
38692,Katie41@gmail.com,Cluster 4,Cluster 1
20114,Chris32@gmail.com,Cluster 3,Cluster 1
46823,Michele17@gmail.com,Cluster 4,Cluster 1
35924,John67@gmail.com,Cluster 3,Cluster 1
14116,Ashley38@gmail.com,Cluster 3,Cluster 1
25701,Donna54@gmail.com,Cluster 3,Cluster 1
58203,Teresa57@gmail.com,Cluster 3,Cluster 1
52202,Robert62@gmail.com,Cluster 4,Cluster 1
24343,Debra63@gmail.com,Cluster 4,Cluster 1
34027,Jennifer68@gmail.com,Cluster 4,Cluster 1
16187,Brandy34@gmail.com,Cluster 3,Cluster 1
52106,Rita45@gmail.com,Cluster 4,Cluster 1
49821,Paula65@gmail.com,Cluster 3,Cluster 1
19586,Charles89@gmail.com,Cluster 3,Cluster 1
37512,Julie86@gmail.com,Cluster 3,Cluster 1
12756,Andrew79@gmail.com,Cluster 4,Cluster 1
12729,Andrew54@gmail.com,Cluster 3,Cluster 1
46603,Michael39@gmail.com,Cluster 3,Cluster 1
32660,Jamie94@gmail.com,Cluster 4,Cluster 1
56419,Stacy63@gmail.com,Cluster 3,Cluster 1
52233,Robert90@gmail.com,Cluster 4,Cluster 1
19547,Charles53@gmail.com,Cluster 3,Cluster 1
35875,John22@gmail.com,Cluster 4,Cluster 1
34744,Jesus13@gmail.com,Cluster 4,Cluster 1
59627,Tracey71@gmail.com,Cluster 4,Cluster 1
38730,Katie76@gmail.com,Cluster 4,Cluster 1
23757,David49@gmail.com,Cluster 3,Cluster 1
51385,Regina80@gmail.com,Cluster 3,Cluster 1
58984,Tina18@gmail.com,Cluster 4,Cluster 1
52214,Robert73@gmail.com,Cluster 3,Cluster 1
37618,Justin91@gmail.com,Cluster 3,Cluster 1
54286,Sean47@gmail.com,Cluster 3,Cluster 1
25245,Diane26@gmail.com,Cluster 3,Cluster 1
20608,Christopher86@gmail.com,Cluster 3,Cluster 1
43031,Louis46@gmail.com,Cluster 3,Cluster 1
10281,Adam87@gmail.com,Cluster 3,Cluster 1
57090,Susan11@gmail.com,Cluster 3,Cluster 1
52467,Robin98@gmail.com,Cluster 3,Cluster 1
52392,Robin2@gmail.com,Cluster 3,Cluster 1
35869,John17@gmail.com,Cluster 3,Cluster 1
47103,Miguel98@gmail.com,Cluster 3,Cluster 1
45879,Megan52@gmail.com,Cluster 4,Cluster 1
20428,Christine13@gmail.com,Cluster 3,Cluster 1
22955,Dana93@gmail.com,Cluster 3,Cluster 1
54237,Scott93@gmail.com,Cluster 3,Cluster 1
46614,Michael49@gmail.com,Cluster 4,Cluster 1
33843,Jeffrey77@gmail.com,Cluster 3,Cluster 1
46631,Michael64@gmail.com,Cluster 3,Cluster 1
34294,Jeremy74@gmail.com,Cluster 3,Cluster 1
10203,Adam16@gmail.com,Cluster 4,Cluster 1
29891,Gloria71@gmail.com,Cluster 4,Cluster 1
58517,Theresa11@gmail.com,Cluster 4,Cluster 1
36680,Joseph35@gmail.com,Cluster 3,Cluster 1
23905,Dawn92@gmail.com,Cluster 3,Cluster 1
40363,Kristi62@gmail.com,Cluster 4,Cluster 1
46627,Michael60@gmail.com,Cluster 3,Cluster 1
24153,Debbie71@gmail.com,Cluster 3,Cluster 1
24999,Devin78@gmail.com,Cluster 3,Cluster 1
30602,Hannah93@gmail.com,Cluster 3,Cluster 1
38401,Kathleen48@gmail.com,Cluster 3,Cluster 1
47426,Misty79@gmail.com,Cluster 3,Cluster 1
51817,Richard52@gmail.com,Cluster 3,Cluster 1
20647,Christy30@gmail.com,Cluster 4,Cluster 1
37733,Kaitlyn47@gmail.com,Cluster 4,Cluster 1
53432,Sabrina53@gmail.com,Cluster 4,Cluster 1
44938,Mark74@gmail.com,Cluster 4,Cluster 1
46260,Melissa47@gmail.com,Cluster 3,Cluster 1
15736,Bonnie76@gmail.com,Cluster 4,Cluster 1
14163,Ashley80@gmail.com,Cluster 3,Cluster 1
25118,Diamond84@gmail.com,Cluster 3,Cluster 1
23803,David90@gmail.com,Cluster 3,Cluster 1
38768,Katrina20@gmail.com,Cluster 4,Cluster 1
55612,Sherri41@gmail.com,Cluster 3,Cluster 1
30901,Heather76@gmail.com,Cluster 4,Cluster 1
13261,Anna23@gmail.com,Cluster 3,Cluster 1
31802,Isaiah47@gmail.com,Cluster 3,Cluster 1
45501,Matthew86@gmail.com,Cluster 3,Cluster 1
19508,Charles18@gmail.com,Cluster 3,Cluster 1
20534,Christopher19@gmail.com,Cluster 3,Cluster 1
42606,Lisa24@gmail.com,Cluster 4,Cluster 1
49691,Paul36@gmail.com,Cluster 3,Cluster 1
47192,Mike50@gmail.com,Cluster 3,Cluster 1
54028,Sarah5@gmail.com,Cluster 4,Cluster 1
49293,Pamela21@gmail.com,Cluster 4,Cluster 1
41894,Leah53@gmail.com,Cluster 4,Cluster 1
58664,Thomas54@gmail.com,Cluster 4,Cluster 1
50606,Rachel33@gmail.com,Cluster 3,Cluster 1
11877,Allison45@gmail.com,Cluster 3,Cluster 1
20614,Christopher91@gmail.com,Cluster 3,Cluster 1
36845,Joshua94@gmail.com,Cluster 4,Cluster 1
19416,Chad62@gmail.com,Cluster 3,Cluster 1
27337,Eric48@gmail.com,Cluster 4,Cluster 1
25632,Donald82@gmail.com,Cluster 3,Cluster 1
38908,Kayla65@gmail.com,Cluster 3,Cluster 1
20587,Christopher67@gmail.com,Cluster 3,Cluster 1
49423,Patricia10@gmail.com,Cluster 3,Cluster 1
40299,Kristen80@gmail.com,Cluster 3,Cluster 1
42863,Lori20@gmail.com,Cluster 3,Cluster 1
23024,Daniel65@gmail.com,Cluster 3,Cluster 1
24257,Deborah75@gmail.com,Cluster 3,Cluster 1
38871,Kayla30@gmail.com,Cluster 3,Cluster 1
54193,Scott53@gmail.com,Cluster 3,Cluster 1
49685,Paul30@gmail.com,Cluster 3,Cluster 1
44914,Mark52@gmail.com,Cluster 3,Cluster 1
32961,Jared44@gmail.com,Cluster 3,Cluster 1
33236,Jason7@gmail.com,Cluster 3,Cluster 1
42492,Lindsey10@gmail.com,Cluster 4,Cluster 1
52205,Robert65@gmail.com,Cluster 3,Cluster 1
12903,Angela50@gmail.com,Cluster 3,Cluster 1
36276,Jonathan64@gmail.com,Cluster 4,Cluster 1
48661,Nicole30@gmail.com,Cluster 3,Cluster 1
27312,Eric25@gmail.com,Cluster 3,Cluster 1
52670,Roger75@gmail.com,Cluster 4,Cluster 1
29171,Gary16@gmail.com,Cluster 4,Cluster 1
54221,Scott79@gmail.com,Cluster 3,Cluster 1
34710,Jessica73@gmail.com,Cluster 3,Cluster 1
13299,Anna58@gmail.com,Cluster 3,Cluster 1
25743,Donna92@gmail.com,Cluster 3,Cluster 1
21304,Cole40@gmail.com,Cluster 4,Cluster 1
18742,Carolyn84@gmail.com,Cluster 3,Cluster 1
40460,Kristin36@gmail.com,Cluster 3,Cluster 1
42666,Lisa79@gmail.com,Cluster 3,Cluster 1
49748,Paul88@gmail.com,Cluster 3,Cluster 1
46483,Meredith36@gmail.com,Cluster 4,Cluster 1
13436,Anne9@gmail.com,Cluster 4,Cluster 1
58842,Tim53@gmail.com,Cluster 3,Cluster 1
33160,Jason10@gmail.com,Cluster 3,Cluster 1
22176,Cristian56@gmail.com,Cluster 4,Cluster 1
17114,Brittany8@gmail.com,Cluster 3,Cluster 1
14090,Ashley14@gmail.com,Cluster 3,Cluster 1
42058,Leonard15@gmail.com,Cluster 3,Cluster 1
12573,Andrea48@gmail.com,Cluster 4,Cluster 1
13804,April81@gmail.com,Cluster 4,Cluster 1
38734,Katie7@gmail.com,Cluster 3,Cluster 1
13557,Anthony37@gmail.com,Cluster 4,Cluster 1
33153,Jasmine95@gmail.com,Cluster 3,Cluster 1
58543,Theresa35@gmail.com,Cluster 4,Cluster 1
51864,Richard95@gmail.com,Cluster 4,Cluster 1
21995,Courtney39@gmail.com,Cluster 3,Cluster 1
50352,Phillip91@gmail.com,Cluster 4,Cluster 1
20585,Christopher65@gmail.com,Cluster 3,Cluster 1
36838,Joshua88@gmail.com,Cluster 4,Cluster 1
42764,Logan91@gmail.com,Cluster 3,Cluster 1
41529,Laura74@gmail.com,Cluster 3,Cluster 1
20548,Christopher31@gmail.com,Cluster 4,Cluster 1
45226,Mary2@gmail.com,Cluster 4,Cluster 1
53614,Samantha89@gmail.com,Cluster 3,Cluster 1
37481,Julie58@gmail.com,Cluster 4,Cluster 1
20562,Christopher44@gmail.com,Cluster 3,Cluster 1
61904,William46@gmail.com,Cluster 3,Cluster 1
39491,Kenneth19@gmail.com,Cluster 4,Cluster 1
22297,Crystal72@gmail.com,Cluster 3,Cluster 1
21150,Clinton4@gmail.com,Cluster 4,Cluster 1
42688,Lisa99@gmail.com,Cluster 3,Cluster 1
49454,Patricia39@gmail.com,Cluster 3,Cluster 1
11321,Alexis2@gmail.com,Cluster 3,Cluster 1
19278,Cathy47@gmail.com,Cluster 4,Cluster 1
24241,Deborah60@gmail.com,Cluster 4,Cluster 1
11112,Alexander7@gmail.com,Cluster 4,Cluster 1
44511,Marie22@gmail.com,Cluster 4,Cluster 1
31019,Heidi31@gmail.com,Cluster 3,Cluster 1
34663,Jessica30@gmail.com,Cluster 4,Cluster 1
37444,Julie24@gmail.com,Cluster 3,Cluster 1
18688,Carolyn35@gmail.com,Cluster 4,Cluster 1
24123,Debbie42@gmail.com,Cluster 3,Cluster 1
58058,Taylor16@gmail.com,Cluster 3,Cluster 1
19534,Charles41@gmail.com,Cluster 4,Cluster 1
36762,Joshua19@gmail.com,Cluster 4,Cluster 1
48731,Nicole94@gmail.com,Cluster 3,Cluster 1
27015,Elizabeth70@gmail.com,Cluster 3,Cluster 1
32785,Janet51@gmail.com,Cluster 3,Cluster 1
15505,Blake57@gmail.com,Cluster 4,Cluster 1
60510,Valerie98@gmail.com,Cluster 3,Cluster 1
45290,Mary88@gmail.com,Cluster 3,Cluster 1
22250,Crystal2@gmail.com,Cluster 3,Cluster 1
54010,Sarah43@gmail.com,Cluster 3,Cluster 1
34647,Jessica16@gmail.com,Cluster 3,Cluster 1
26521,Edgar72@gmail.com,Cluster 3,Cluster 1
53484,Sally1@gmail.com,Cluster 3,Cluster 1
36740,Joseph8@gmail.com,Cluster 4,Cluster 1
46153,Melinda38@gmail.com,Cluster 3,Cluster 1
58225,Teresa77@gmail.com,Cluster 3,Cluster 1
40538,Kristina16@gmail.com,Cluster 4,Cluster 1
33093,Jasmine40@gmail.com,Cluster 3,Cluster 1
19512,Charles21@gmail.com,Cluster 3,Cluster 1
13288,Anna48@gmail.com,Cluster 4,Cluster 1
16907,Brianna61@gmail.com,Cluster 4,Cluster 1
59264,Tommy63@gmail.com,Cluster 3,Cluster 1
24763,Derrick90@gmail.com,Cluster 3,Cluster 1
45282,Mary80@gmail.com,Cluster 4,Cluster 1
50603,Rachel30@gmail.com,Cluster 3,Cluster 1
32880,Janice55@gmail.com,Cluster 4,Cluster 1
22284,Crystal60@gmail.com,Cluster 4,Cluster 1
34015,Jennifer57@gmail.com,Cluster 3,Cluster 1
38345,Katherine88@gmail.com,Cluster 4,Cluster 1
54693,Shannon6@gmail.com,Cluster 4,Cluster 1
24398,Denise22@gmail.com,Cluster 3,Cluster 1
28256,Felicia60@gmail.com,Cluster 3,Cluster 1
30646,Harold4@gmail.com,Cluster 4,Cluster 1
38341,Katherine84@gmail.com,Cluster 3,Cluster 1
22873,Dana18@gmail.com,Cluster 3,Cluster 1
17102,Brittany79@gmail.com,Cluster 4,Cluster 1
33201,Jason48@gmail.com,Cluster 3,Cluster 1
40010,Kimberly69@gmail.com,Cluster 3,Cluster 1
21842,Corey73@gmail.com,Cluster 4,Cluster 1
51833,Richard67@gmail.com,Cluster 3,Cluster 1
54039,Sarah6@gmail.com,Cluster 3,Cluster 1
25746,Donna95@gmail.com,Cluster 3,Cluster 1
35884,John30@gmail.com,Cluster 3,Cluster 1
52155,Robert1@gmail.com,Cluster 3,Cluster 1
61655,Wendy79@gmail.com,Cluster 3,Cluster 1
35918,John61@gmail.com,Cluster 3,Cluster 1
38391,Kathleen39@gmail.com,Cluster 3,Cluster 1
46698,Michaela58@gmail.com,Cluster 3,Cluster 1
32487,James28@gmail.com,Cluster 3,Cluster 1
20332,Christina17@gmail.com,Cluster 3,Cluster 1
57937,Tara2@gmail.com,Cluster 4,Cluster 1
44033,Marc84@gmail.com,Cluster 3,Cluster 1
23102,Danielle45@gmail.com,Cluster 4,Cluster 1
37536,Justin17@gmail.com,Cluster 3,Cluster 1
44892,Mark32@gmail.com,Cluster 3,Cluster 1
32493,James33@gmail.com,Cluster 4,Cluster 1
28073,Evan86@gmail.com,Cluster 4,Cluster 1
42650,Lisa64@gmail.com,Cluster 3,Cluster 1
46625,Michael59@gmail.com,Cluster 3,Cluster 1
50080,Peter21@gmail.com,Cluster 4,Cluster 1
36706,Joseph59@gmail.com,Cluster 4,Cluster 1
58970,Timothy96@gmail.com,Cluster 3,Cluster 1
46640,Michael72@gmail.com,Cluster 3,Cluster 1
55680,Sherry25@gmail.com,Cluster 4,Cluster 1
44939,Mark75@gmail.com,Cluster 3,Cluster 1
39080,Keith79@gmail.com,Cluster 3,Cluster 1
54036,Sarah67@gmail.com,Cluster 4,Cluster 1
42406,Lindsay1@gmail.com,Cluster 4,Cluster 1
10603,Alan6@gmail.com,Cluster 3,Cluster 1
27712,Erin33@gmail.com,Cluster 4,Cluster 1
48239,Nathan42@gmail.com,Cluster 4,Cluster 1
54070,Sarah98@gmail.com,Cluster 3,Cluster 1
42328,Linda39@gmail.com,Cluster 3,Cluster 1
34036,Jennifer76@gmail.com,Cluster 3,Cluster 1
39212,Kelly1@gmail.com,Cluster 3,Cluster 1
16725,Brian53@gmail.com,Cluster 3,Cluster 1
35880,John27@gmail.com,Cluster 4,Cluster 1
35860,Joel9@gmail.com,Cluster 4,Cluster 1
61895,William38@gmail.com,Cluster 4,Cluster 1
10261,Adam69@gmail.com,Cluster 3,Cluster 1
22098,Craig41@gmail.com,Cluster 3,Cluster 1
37589,Justin65@gmail.com,Cluster 3,Cluster 1
42600,Lisa19@gmail.com,Cluster 3,Cluster 1
30724,Harry65@gmail.com,Cluster 3,Cluster 1
34725,Jessica87@gmail.com,Cluster 3,Cluster 1
59012,Tina43@gmail.com,Cluster 3,Cluster 1
14467,Bailey51@gmail.com,Cluster 3,Cluster 1
35897,John42@gmail.com,Cluster 4,Cluster 1
34687,Jessica52@gmail.com,Cluster 3,Cluster 1
53310,Ryan31@gmail.com,Cluster 4,Cluster 1
41677,Laurie27@gmail.com,Cluster 3,Cluster 1
20526,Christopher11@gmail.com,Cluster 3,Cluster 1
19930,Cheryl69@gmail.com,Cluster 3,Cluster 1
32207,Jacob99@gmail.com,Cluster 3,Cluster 1
61869,William14@gmail.com,Cluster 3,Cluster 1
12211,Amber42@gmail.com,Cluster 3,Cluster 1
46598,Michael34@gmail.com,Cluster 3,Cluster 1
42938,Lori89@gmail.com,Cluster 3,Cluster 1
59155,Todd82@gmail.com,Cluster 4,Cluster 1
28016,Evan2@gmail.com,Cluster 3,Cluster 1
16134,Brandon75@gmail.com,Cluster 3,Cluster 1
52174,Robert37@gmail.com,Cluster 3,Cluster 1
46918,Michelle12@gmail.com,Cluster 3,Cluster 1
19672,Chase24@gmail.com,Cluster 4,Cluster 1
37876,Karen12@gmail.com,Cluster 3,Cluster 1
46449,Mercedes75@gmail.com,Cluster 3,Cluster 1
23749,David41@gmail.com,Cluster 3,Cluster 1
12575,Andrea4@gmail.com,Cluster 1,Cluster 2
31923,Jack63@gmail.com,Cluster 4,Cluster 1
46579,Michael17@gmail.com,Cluster 3,Cluster 1
15431,Billy6@gmail.com,Cluster 3,Cluster 1
12833,Angel72@gmail.com,Cluster 3,Cluster 1
52556,Rodney58@gmail.com,Cluster 3,Cluster 1
35741,Joe75@gmail.com,Cluster 3,Cluster 1
49705,Paul49@gmail.com,Cluster 3,Cluster 1
45498,Matthew83@gmail.com,Cluster 3,Cluster 1
25663,Donna1@gmail.com,Cluster 4,Cluster 1
55133,Sheila2@gmail.com,Cluster 3,Cluster 1
23838,Dawn31@gmail.com,Cluster 3,Cluster 1
27298,Eric12@gmail.com,Cluster 1,Cluster 2
14547,Barbara53@gmail.com,Cluster 3,Cluster 1
35955,John95@gmail.com,Cluster 3,Cluster 1
36744,Joseph93@gmail.com,Cluster 3,Cluster 1
12258,Amber85@gmail.com,Cluster 3,Cluster 1
35865,John13@gmail.com,Cluster 3,Cluster 1
52236,Robert93@gmail.com,Cluster 3,Cluster 1
59809,Tracy4@gmail.com,Cluster 3,Cluster 1
55429,Shelly18@gmail.com,Cluster 3,Cluster 1
53902,Sara36@gmail.com,Cluster 3,Cluster 1
36643,Jose92@gmail.com,Cluster 4,Cluster 1
46300,Melissa83@gmail.com,Cluster 4,Cluster 1
26979,Elizabeth38@gmail.com,Cluster 3,Cluster 1
42791,Lonnie61@gmail.com,Cluster 3,Cluster 1
59804,Tracy45@gmail.com,Cluster 3,Cluster 1
25491,Dominique80@gmail.com,Cluster 4,Cluster 1
48291,Nathan8@gmail.com,Cluster 3,Cluster 1
44326,Maria12@gmail.com,Cluster 3,Cluster 1
43770,Malik78@gmail.com,Cluster 4,Cluster 1
43654,Madison55@gmail.com,Cluster 3,Cluster 1
31361,Holly88@gmail.com,Cluster 4,Cluster 1
51849,Richard81@gmail.com,Cluster 4,Cluster 1
33842,Jeffrey76@gmail.com,Cluster 3,Cluster 1
53811,Sandra86@gmail.com,Cluster 3,Cluster 1
30921,Heather94@gmail.com,Cluster 4,Cluster 1
59825,Tracy64@gmail.com,Cluster 3,Cluster 1
38453,Kathleen95@gmail.com,Cluster 3,Cluster 1
35951,John91@gmail.com,Cluster 4,Cluster 1
50643,Rachel67@gmail.com,Cluster 4,Cluster 1
33148,Jasmine90@gmail.com,Cluster 3,Cluster 1
38890,Kayla48@gmail.com,Cluster 3,Cluster 1
16682,Brian14@gmail.com,Cluster 3,Cluster 1
21959,Cory97@gmail.com,Cluster 3,Cluster 1
16086,Brandon31@gmail.com,Cluster 3,Cluster 1
27045,Elizabeth98@gmail.com,Cluster 3,Cluster 1
45920,Megan8@gmail.com,Cluster 3,Cluster 1
20553,Christopher36@gmail.com,Cluster 3,Cluster 1
46629,Michael62@gmail.com,Cluster 3,Cluster 1
38294,Katherine41@gmail.com,Cluster 3,Cluster 1
50127,Peter64@gmail.com,Cluster 3,Cluster 1
46665,Michael95@gmail.com,Cluster 3,Cluster 1
10240,Adam4@gmail.com,Cluster 3,Cluster 1
36701,Joseph54@gmail.com,Cluster 4,Cluster 1
32564,James98@gmail.com,Cluster 3,Cluster 1
16998,Bridget65@gmail.com,Cluster 3,Cluster 1
42309,Linda21@gmail.com,Cluster 3,Cluster 1
45513,Matthew97@gmail.com,Cluster 3,Cluster 1
52222,Robert80@gmail.com,Cluster 3,Cluster 1
26692,Edward95@gmail.com,Cluster 3,Cluster 1
16692,Brian23@gmail.com,Cluster 4,Cluster 1
